ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2021-09-08T00:00:00.000000000Z,35,1,24353,127.000000000,127.000000000,100.000000000,100.000000000,11,MBTU1-MBTV1
2021-09-08T00:00:00.000000000Z,35,1,24022,47050.000000000,47440.000000000,44485.000000000,46150.000000000,16193,MBTU1
2021-09-09T00:00:00.000000000Z,35,1,25365,46305.000000000,47390.000000000,45660.000000000,46490.000000000,648,MBTV1
2021-09-09T00:00:00.000000000Z,35,1,24022,46065.000000000,47440.000000000,45550.000000000,46365.000000000,9737,MBTU1
2021-09-09T00:00:00.000000000Z,35,1,63961,46370.000000000,47450.000000000,46000.000000000,46900.000000000,355,MBTX1
2021-09-09T00:00:00.000000000Z,35,1,24353,80.000000000,110.000000000,80.000000000,110.000000000,12,MBTU1-MBTV1
2021-09-09T00:00:00.000000000Z,35,1,29169,50200.000000000,50200.000000000,50200.000000000,50200.000000000,2,MBTZ2
2021-09-09T00:00:00.000000000Z,35,1,27916,375.000000000,375.000000000,370.000000000,370.000000000,6,MBTU1-MBTZ1
2021-09-09T00:00:00.000000000Z,35,1,27806,46460.000000000,47750.000000000,46400.000000000,46565.000000000,80,MBTZ1
2021-09-10T00:00:00.000000000Z,35,1,25365,46725.000000000,47115.000000000,44830.000000000,45175.000000000,688,MBTV1
2021-09-10T00:00:00.000000000Z,35,1,63961,46900.000000000,47190.000000000,45385.000000000,46100.000000000,90,MBTX1
2021-09-10T00:00:00.000000000Z,35,1,29169,49125.000000000,49125.000000000,49125.000000000,49125.000000000,1,MBTZ2
2021-09-10T00:00:00.000000000Z,35,1,24353,153.000000000,153.000000000,122.000000000,130.000000000,29,MBTU1-MBTV1
2021-09-10T00:00:00.000000000Z,35,1,24022,46400.000000000,47070.000000000,44700.000000000,45070.000000000,11106,MBTU1
2021-09-10T00:00:00.000000000Z,35,1,27806,47110.000000000,47110.000000000,45450.000000000,46000.000000000,58,MBTZ1
2021-09-12T00:00:00.000000000Z,35,1,25365,45800.000000000,46610.000000000,45800.000000000,46335.000000000,39,MBTV1
2021-09-12T00:00:00.000000000Z,35,1,24022,45355.000000000,46475.000000000,45320.000000000,46075.000000000,728,MBTU1
2021-09-13T00:00:00.000000000Z,35,1,100115,44400.000000000,44400.000000000,44400.000000000,44400.000000000,5,MBTF2
2021-09-13T00:00:00.000000000Z,35,1,27806,46700.000000000,46895.000000000,44000.000000000,45300.000000000,51,MBTZ1
2021-09-13T00:00:00.000000000Z,35,1,25365,46360.000000000,47020.000000000,43420.000000000,45080.000000000,1049,MBTV1
2021-09-13T00:00:00.000000000Z,35,1,24022,46060.000000000,46920.000000000,43335.000000000,45000.000000000,19970,MBTU1
2021-09-13T00:00:00.000000000Z,35,1,24353,115.000000000,115.000000000,115.000000000,115.000000000,1,MBTU1-MBTV1
2021-09-13T00:00:00.000000000Z,35,1,63961,46485.000000000,47150.000000000,43800.000000000,45315.000000000,217,MBTX1
2021-09-14T00:00:00.000000000Z,35,1,25365,45295.000000000,47405.000000000,45230.000000000,47250.000000000,885,MBTV1
2021-09-14T00:00:00.000000000Z,35,1,1016,46825.000000000,47450.000000000,46825.000000000,47450.000000000,2,MBTG2
2021-09-14T00:00:00.000000000Z,35,1,27806,46400.000000000,47320.000000000,46400.000000000,46825.000000000,40,MBTZ1
2021-09-14T00:00:00.000000000Z,35,1,24353,155.000000000,155.000000000,155.000000000,155.000000000,1,MBTU1-MBTV1
2021-09-14T00:00:00.000000000Z,35,1,63961,45940.000000000,47050.000000000,45940.000000000,46800.000000000,46,MBTX1
2021-09-14T00:00:00.000000000Z,35,1,24022,44930.000000000,47275.000000000,44700.000000000,47200.000000000,10344,MBTU1
2021-09-15T00:00:00.000000000Z,35,1,63961,47560.000000000,48655.000000000,47300.000000000,48480.000000000,19,MBTX1
2021-09-15T00:00:00.000000000Z,35,1,27916,450.000000000,450.000000000,450.000000000,450.000000000,3,MBTU1-MBTZ1
2021-09-15T00:00:00.000000000Z,35,1,29169,50525.000000000,51180.000000000,50525.000000000,51180.000000000,4,MBTZ2
2021-09-15T00:00:00.000000000Z,35,1,25365,47255.000000000,48600.000000000,47000.000000000,48435.000000000,1145,MBTV1
2021-09-15T00:00:00.000000000Z,35,1,24022,47115.000000000,48560.000000000,46755.000000000,48270.000000000,9198,MBTU1
2021-09-15T00:00:00.000000000Z,35,1,24353,122.000000000,122.000000000,120.000000000,120.000000000,5,MBTU1-MBTV1
2021-09-15T00:00:00.000000000Z,35,1,27806,47715.000000000,48755.000000000,47400.000000000,48755.000000000,81,MBTZ1
2021-09-16T00:00:00.000000000Z,35,1,27806,48675.000000000,49150.000000000,47885.000000000,47900.000000000,32,MBTZ1
2021-09-16T00:00:00.000000000Z,35,1,29169,51025.000000000,51025.000000000,51025.000000000,51025.000000000,2,MBTZ2
2021-09-16T00:00:00.000000000Z,35,1,24353,135.000000000,150.000000000,110.000000000,150.000000000,58,MBTU1-MBTV1
2021-09-16T00:00:00.000000000Z,35,1,24022,48195.000000000,48625.000000000,47035.000000000,47875.000000000,10874,MBTU1
2021-09-16T00:00:00.000000000Z,35,1,63961,48210.000000000,48360.000000000,47400.000000000,47470.000000000,175,MBTX1
2021-09-16T00:00:00.000000000Z,35,1,100115,48500.000000000,49100.000000000,48300.000000000,48550.000000000,373,MBTF2
2021-09-16T00:00:00.000000000Z,35,1,25365,48330.000000000,48705.000000000,47150.000000000,47960.000000000,765,MBTV1
2021-09-16T00:00:00.000000000Z,35,1,27916,415.000000000,500.000000000,415.000000000,500.000000000,2,MBTU1-MBTZ1
2021-09-17T00:00:00.000000000Z,35,1,27806,48490.000000000,48740.000000000,47290.000000000,47985.000000000,41,MBTZ1
2021-09-17T00:00:00.000000000Z,35,1,25365,47990.000000000,48325.000000000,46855.000000000,47200.000000000,943,MBTV1
2021-09-17T00:00:00.000000000Z,35,1,24022,47820.000000000,48235.000000000,46670.000000000,46915.000000000,6763,MBTU1
2021-09-17T00:00:00.000000000Z,35,1,24353,131.000000000,149.000000000,105.000000000,132.000000000,60,MBTU1-MBTV1
2021-09-17T00:00:00.000000000Z,35,1,100115,48800.000000000,48865.000000000,48310.000000000,48310.000000000,30,MBTF2
2021-09-17T00:00:00.000000000Z,35,1,63961,48410.000000000,48410.000000000,47140.000000000,47300.000000000,52,MBTX1
2021-09-19T00:00:00.000000000Z,35,1,24022,47505.000000000,47620.000000000,46885.000000000,47275.000000000,418,MBTU1
2021-09-19T00:00:00.000000000Z,35,1,63961,47775.000000000,47775.000000000,47775.000000000,47775.000000000,1,MBTX1
2021-09-19T00:00:00.000000000Z,35,1,27806,47550.000000000,47550.000000000,47550.000000000,47550.000000000,2,MBTZ1
2021-09-19T00:00:00.000000000Z,35,1,25365,47740.000000000,47740.000000000,46965.000000000,47370.000000000,130,MBTV1
2021-09-20T00:00:00.000000000Z,35,1,29169,48000.000000000,48000.000000000,46720.000000000,46720.000000000,3,MBTZ2
2021-09-20T00:00:00.000000000Z,35,1,24353,145.000000000,149.000000000,85.000000000,100.000000000,646,MBTU1-MBTV1
2021-09-20T00:00:00.000000000Z,35,1,24022,47265.000000000,47270.000000000,42355.000000000,43000.000000000,23809,MBTU1
2021-09-20T00:00:00.000000000Z,35,1,1016,46800.000000000,46800.000000000,44875.000000000,44875.000000000,2,MBTG2
2021-09-20T00:00:00.000000000Z,35,1,27806,47785.000000000,47795.000000000,43040.000000000,43345.000000000,248,MBTZ1
2021-09-20T00:00:00.000000000Z,35,1,25365,47375.000000000,47375.000000000,42500.000000000,42830.000000000,3846,MBTV1
2021-09-20T00:00:00.000000000Z,35,1,63961,47545.000000000,47545.000000000,42815.000000000,43130.000000000,344,MBTX1
2021-09-21T00:00:00.000000000Z,35,1,63961,42500.000000000,43710.000000000,40435.000000000,40500.000000000,343,MBTX1
2021-09-21T00:00:00.000000000Z,35,1,25365,43140.000000000,43760.000000000,40205.000000000,40700.000000000,5667,MBTV1
2021-09-21T00:00:00.000000000Z,35,1,29169,45000.000000000,45000.000000000,45000.000000000,45000.000000000,4,MBTZ2
2021-09-21T00:00:00.000000000Z,35,1,27806,41900.000000000,44000.000000000,40655.000000000,41010.000000000,142,MBTZ1
2021-09-21T00:00:00.000000000Z,35,1,174724,250.000000000,250.000000000,250.000000000,250.000000000,32,MBTU1-MBTX1
2021-09-21T00:00:00.000000000Z,35,1,1016,42810.000000000,42810.000000000,42810.000000000,42810.000000000,2,MBTG2
2021-09-21T00:00:00.000000000Z,35,1,24022,42945.000000000,43625.000000000,40065.000000000,40500.000000000,27429,MBTU1
2021-09-21T00:00:00.000000000Z,35,1,24353,149.000000000,149.000000000,81.000000000,100.000000000,1002,MBTU1-MBTV1
2021-09-21T00:00:00.000000000Z,35,1,100115,43000.000000000,43000.000000000,41705.000000000,41705.000000000,2,MBTF2
2021-09-22T00:00:00.000000000Z,35,1,29169,46400.000000000,46400.000000000,46400.000000000,46400.000000000,1,MBTZ2
2021-09-22T00:00:00.000000000Z,35,1,1016,45350.000000000,45450.000000000,44950.000000000,44950.000000000,8,MBTG2
2021-09-22T00:00:00.000000000Z,35,1,24353,85.000000000,181.000000000,85.000000000,150.000000000,273,MBTU1-MBTV1
2021-09-22T00:00:00.000000000Z,35,1,25365,40815.000000000,44170.000000000,40670.000000000,43735.000000000,9181,MBTV1
2021-09-22T00:00:00.000000000Z,35,1,27806,42400.000000000,44400.000000000,42360.000000000,43950.000000000,67,MBTZ1
2021-09-22T00:00:00.000000000Z,35,1,63961,41140.000000000,44260.000000000,41140.000000000,43645.000000000,83,MBTX1
2021-09-22T00:00:00.000000000Z,35,1,27916,610.000000000,610.000000000,610.000000000,610.000000000,60,MBTU1-MBTZ1
2021-09-22T00:00:00.000000000Z,35,1,100115,43700.000000000,43700.000000000,43700.000000000,43700.000000000,1,MBTF2
2021-09-22T00:00:00.000000000Z,35,1,24022,40670.000000000,44040.000000000,40520.000000000,43545.000000000,26640,MBTU1
2021-09-23T00:00:00.000000000Z,35,1,170977,70.000000000,70.000000000,70.000000000,70.000000000,1,MBTV1-MBTX1
2021-09-23T00:00:00.000000000Z,35,1,25365,43670.000000000,45180.000000000,43290.000000000,45130.000000000,8692,MBTV1
2021-09-23T00:00:00.000000000Z,35,1,27916,360.000000000,360.000000000,360.000000000,360.000000000,20,MBTU1-MBTZ1
2021-09-23T00:00:00.000000000Z,35,1,27806,43785.000000000,44960.000000000,43785.000000000,44960.000000000,142,MBTZ1
2021-09-23T00:00:00.000000000Z,35,1,24353,173.000000000,200.000000000,125.000000000,180.000000000,322,MBTU1-MBTV1
2021-09-23T00:00:00.000000000Z,35,1,24022,43540.000000000,44970.000000000,43090.000000000,44800.000000000,17707,MBTU1
2021-09-23T00:00:00.000000000Z,35,1,63961,43650.000000000,45180.000000000,43335.000000000,45115.000000000,1524,MBTX1
2021-09-23T00:00:00.000000000Z,35,1,174724,230.000000000,230.000000000,230.000000000,230.000000000,10,MBTU1-MBTX1
2021-09-23T00:00:00.000000000Z,35,1,100115,44765.000000000,45065.000000000,44765.000000000,45065.000000000,6,MBTF2
2021-09-23T00:00:00.000000000Z,35,1,29169,46895.000000000,47550.000000000,46895.000000000,47550.000000000,3,MBTZ2
2021-09-24T00:00:00.000000000Z,35,1,24022,44750.000000000,45050.000000000,40700.000000000,42330.000000000,1780,MBTU1
2021-09-24T00:00:00.000000000Z,35,1,25365,45110.000000000,45440.000000000,40800.000000000,43115.000000000,34571,MBTV1
2021-09-24T00:00:00.000000000Z,35,1,63961,45020.000000000,45395.000000000,41010.000000000,43165.000000000,1870,MBTX1
2021-09-24T00:00:00.000000000Z,35,1,170977,40.000000000,40.000000000,40.000000000,40.000000000,9,MBTV1-MBTX1
2021-09-24T00:00:00.000000000Z,35,1,27806,44955.000000000,44955.000000000,41195.000000000,42750.000000000,693,MBTZ1
2021-09-24T00:00:00.000000000Z,35,1,24353,370.000000000,370.000000000,100.000000000,200.000000000,96,MBTU1-MBTV1
2021-09-26T00:00:00.000000000Z,35,1,27806,43355.000000000,43355.000000000,43355.000000000,43355.000000000,12,MBTZ1
2021-09-26T00:00:00.000000000Z,35,1,63961,43635.000000000,44040.000000000,43030.000000000,43400.000000000,55,MBTX1
2021-09-26T00:00:00.000000000Z,35,1,25365,43540.000000000,44220.000000000,42900.000000000,43440.000000000,1045,MBTV1
2021-09-27T00:00:00.000000000Z,35,1,27806,43975.000000000,44860.000000000,42495.000000000,42555.000000000,331,MBTZ1
2021-09-27T00:00:00.000000000Z,35,1,25365,43415.000000000,44615.000000000,42220.000000000,42285.000000000,23408,MBTV1
2021-09-27T00:00:00.000000000Z,35,1,1526,44000.000000000,44000.000000000,44000.000000000,44000.000000000,1,MBTH2
2021-09-27T00:00:00.000000000Z,35,1,63961,43800.000000000,44655.000000000,42550.000000000,42550.000000000,479,MBTX1
2021-09-27T00:00:00.000000000Z,35,1,29169,46520.000000000,46520.000000000,46300.000000000,46300.000000000,4,MBTZ2
2021-09-27T00:00:00.000000000Z,35,1,170977,65.000000000,65.000000000,65.000000000,65.000000000,1,MBTV1-MBTX1
2021-09-28T00:00:00.000000000Z,35,1,170977,85.000000000,95.000000000,85.000000000,95.000000000,6,MBTV1-MBTX1
2021-09-28T00:00:00.000000000Z,35,1,25365,42280.000000000,42925.000000000,40935.000000000,41070.000000000,17564,MBTV1
2021-09-28T00:00:00.000000000Z,35,1,63961,42445.000000000,42880.000000000,41050.000000000,41155.000000000,742,MBTX1
2021-09-28T00:00:00.000000000Z,35,1,29169,44000.000000000,44000.000000000,44000.000000000,44000.000000000,1,MBTZ2
2021-09-28T00:00:00.000000000Z,35,1,100115,41960.000000000,41960.000000000,41960.000000000,41960.000000000,2,MBTF2
2021-09-28T00:00:00.000000000Z,35,1,27806,42500.000000000,43045.000000000,41200.000000000,41200.000000000,98,MBTZ1
2021-09-29T00:00:00.000000000Z,35,1,25365,41060.000000000,42720.000000000,40715.000000000,41585.000000000,13114,MBTV1
2021-09-29T00:00:00.000000000Z,35,1,100115,41700.000000000,41850.000000000,41700.000000000,41850.000000000,6,MBTF2
2021-09-29T00:00:00.000000000Z,35,1,170977,125.000000000,125.000000000,125.000000000,125.000000000,1,MBTV1-MBTX1
2021-09-29T00:00:00.000000000Z,35,1,63961,41010.000000000,42740.000000000,41000.000000000,41100.000000000,577,MBTX1
2021-09-29T00:00:00.000000000Z,35,1,27806,41450.000000000,42915.000000000,41100.000000000,41200.000000000,83,MBTZ1
2021-09-30T00:00:00.000000000Z,35,1,27806,43815.000000000,44240.000000000,43215.000000000,44195.000000000,149,MBTZ1
2021-09-30T00:00:00.000000000Z,35,1,100115,44000.000000000,44200.000000000,43500.000000000,44200.000000000,9,MBTF2
2021-09-30T00:00:00.000000000Z,35,1,1016,43990.000000000,43990.000000000,43900.000000000,43900.000000000,10,MBTG2
2021-09-30T00:00:00.000000000Z,35,1,63961,41815.000000000,44200.000000000,41815.000000000,44000.000000000,592,MBTX1
2021-09-30T00:00:00.000000000Z,35,1,25365,41565.000000000,44165.000000000,41450.000000000,43835.000000000,13970,MBTV1
2021-09-30T00:00:00.000000000Z,35,1,1526,44500.000000000,44500.000000000,44500.000000000,44500.000000000,5,MBTH2
2021-10-01T00:00:00.000000000Z,35,1,100115,45600.000000000,48900.000000000,45600.000000000,48750.000000000,22,MBTF2
2021-10-01T00:00:00.000000000Z,35,1,63961,44000.000000000,48675.000000000,43625.000000000,48630.000000000,1789,MBTX1
2021-10-01T00:00:00.000000000Z,35,1,29169,50750.000000000,50800.000000000,50750.000000000,50800.000000000,11,MBTZ2
2021-10-01T00:00:00.000000000Z,35,1,27806,44385.000000000,48800.000000000,43725.000000000,48760.000000000,726,MBTZ1
2021-10-01T00:00:00.000000000Z,35,1,25365,43915.000000000,48685.000000000,43385.000000000,48495.000000000,39712,MBTV1
2021-10-03T00:00:00.000000000Z,35,1,27806,48630.000000000,49000.000000000,48630.000000000,49000.000000000,19,MBTZ1
2021-10-03T00:00:00.000000000Z,35,1,25365,48070.000000000,48730.000000000,48070.000000000,48540.000000000,2302,MBTV1
2021-10-03T00:00:00.000000000Z,35,1,100115,48750.000000000,48750.000000000,48750.000000000,48750.000000000,5,MBTF2
2021-10-03T00:00:00.000000000Z,35,1,63961,48285.000000000,48800.000000000,48285.000000000,48685.000000000,187,MBTX1
2021-10-04T00:00:00.000000000Z,35,1,27806,48955.000000000,50255.000000000,48000.000000000,50050.000000000,381,MBTZ1
2021-10-04T00:00:00.000000000Z,35,1,63961,48630.000000000,50050.000000000,47260.000000000,49800.000000000,2380,MBTX1
2021-10-04T00:00:00.000000000Z,35,1,100115,48600.000000000,48600.000000000,48600.000000000,48600.000000000,3,MBTF2
2021-10-04T00:00:00.000000000Z,35,1,170977,150.000000000,150.000000000,130.000000000,130.000000000,3,MBTV1-MBTX1
2021-10-04T00:00:00.000000000Z,35,1,25365,48545.000000000,49990.000000000,47175.000000000,49580.000000000,32525,MBTV1
2021-10-05T00:00:00.000000000Z,35,1,1016,51730.000000000,51730.000000000,51550.000000000,51550.000000000,2,MBTG2
2021-10-05T00:00:00.000000000Z,35,1,29169,52200.000000000,53000.000000000,52200.000000000,53000.000000000,13,MBTZ2
2021-10-05T00:00:00.000000000Z,35,1,25365,49625.000000000,52215.000000000,49390.000000000,51920.000000000,32594,MBTV1
2021-10-05T00:00:00.000000000Z,35,1,100115,51500.000000000,51785.000000000,51450.000000000,51450.000000000,6,MBTF2
2021-10-05T00:00:00.000000000Z,35,1,170947,200.000000000,200.000000000,200.000000000,200.000000000,1,MBTX1-MBTZ1
2021-10-05T00:00:00.000000000Z,35,1,25713,720.000000000,720.000000000,720.000000000,720.000000000,6,MBTV1-MBTZ1
2021-10-05T00:00:00.000000000Z,35,1,63961,49905.000000000,52330.000000000,49650.000000000,52290.000000000,1787,MBTX1
2021-10-05T00:00:00.000000000Z,35,1,27806,50030.000000000,52680.000000000,49980.000000000,52565.000000000,530,MBTZ1
2021-10-06T00:00:00.000000000Z,35,1,25365,51920.000000000,56335.000000000,50850.000000000,55860.000000000,31062,MBTV1
2021-10-06T00:00:00.000000000Z,35,1,63961,52000.000000000,56530.000000000,51290.000000000,56255.000000000,1818,MBTX1
2021-10-06T00:00:00.000000000Z,35,1,1526,57000.000000000,57000.000000000,57000.000000000,57000.000000000,10,MBTH2
2021-10-06T00:00:00.000000000Z,35,1,100115,56220.000000000,56220.000000000,56000.000000000,56000.000000000,3,MBTF2
2021-10-06T00:00:00.000000000Z,35,1,27806,52385.000000000,56620.000000000,51715.000000000,56575.000000000,872,MBTZ1
2021-10-06T00:00:00.000000000Z,35,1,29169,58295.000000000,60000.000000000,58210.000000000,60000.000000000,21,MBTZ2
2021-10-07T00:00:00.000000000Z,35,1,29175,3200.000000000,3200.000000000,3200.000000000,3200.000000000,1,MBTV1-MBTZ2
2021-10-07T00:00:00.000000000Z,35,1,63961,56115.000000000,56115.000000000,54400.000000000,54830.000000000,592,MBTX1
2021-10-07T00:00:00.000000000Z,35,1,25713,700.000000000,700.000000000,700.000000000,700.000000000,2,MBTV1-MBTZ1
2021-10-07T00:00:00.000000000Z,35,1,170977,489.000000000,489.000000000,450.000000000,450.000000000,12,MBTV1-MBTX1
2021-10-07T00:00:00.000000000Z,35,1,27806,55980.000000000,56280.000000000,54880.000000000,55125.000000000,228,MBTZ1
2021-10-07T00:00:00.000000000Z,35,1,1526,55800.000000000,55800.000000000,55800.000000000,55800.000000000,2,MBTH2
2021-10-07T00:00:00.000000000Z,35,1,100115,56150.000000000,56150.000000000,55000.000000000,55000.000000000,6,MBTF2
2021-10-07T00:00:00.000000000Z,35,1,29169,58825.000000000,58825.000000000,58420.000000000,58420.000000000,19,MBTZ2
2021-10-07T00:00:00.000000000Z,35,1,25365,55830.000000000,55830.000000000,53865.000000000,54310.000000000,17054,MBTV1
2021-10-08T00:00:00.000000000Z,35,1,1526,56600.000000000,56600.000000000,56600.000000000,56600.000000000,5,MBTH2
2021-10-08T00:00:00.000000000Z,35,1,27806,55530.000000000,57240.000000000,54925.000000000,55140.000000000,145,MBTZ1
2021-10-08T00:00:00.000000000Z,35,1,25365,54375.000000000,56775.000000000,54170.000000000,54530.000000000,18393,MBTV1
2021-10-08T00:00:00.000000000Z,35,1,63961,55020.000000000,57155.000000000,54750.000000000,54750.000000000,239,MBTX1
2021-10-10T00:00:00.000000000Z,35,1,25365,55085.000000000,55430.000000000,54815.000000000,55155.000000000,962,MBTV1
2021-10-10T00:00:00.000000000Z,35,1,27806,55850.000000000,56000.000000000,55850.000000000,56000.000000000,2,MBTZ1
2021-10-10T00:00:00.000000000Z,35,1,63961,55770.000000000,55900.000000000,55455.000000000,55600.000000000,27,MBTX1
2021-10-10T00:00:00.000000000Z,35,1,100115,56350.000000000,56350.000000000,56350.000000000,56350.000000000,1,MBTF2
2021-10-11T00:00:00.000000000Z,35,1,63961,55895.000000000,58800.000000000,55895.000000000,58360.000000000,375,MBTX1
2021-10-11T00:00:00.000000000Z,35,1,100115,57445.000000000,58500.000000000,57445.000000000,58500.000000000,10,MBTF2
2021-10-11T00:00:00.000000000Z,35,1,27806,55950.000000000,59000.000000000,55950.000000000,58500.000000000,276,MBTZ1
2021-10-11T00:00:00.000000000Z,35,1,25365,55120.000000000,58335.000000000,54945.000000000,58005.000000000,16376,MBTV1
2021-10-11T00:00:00.000000000Z,35,1,1526,59200.000000000,59200.000000000,59200.000000000,59200.000000000,1,MBTH2
2021-10-11T00:00:00.000000000Z,35,1,1016,58810.000000000,58810.000000000,58810.000000000,58810.000000000,2,MBTG2
2021-10-12T00:00:00.000000000Z,35,1,27806,58505.000000000,58845.000000000,55400.000000000,57440.000000000,143,MBTZ1
2021-10-12T00:00:00.000000000Z,35,1,1016,58810.000000000,58810.000000000,58500.000000000,58500.000000000,4,MBTG2
2021-10-12T00:00:00.000000000Z,35,1,100115,58000.000000000,58000.000000000,56500.000000000,56500.000000000,4,MBTF2
2021-10-12T00:00:00.000000000Z,35,1,63961,57970.000000000,58700.000000000,54910.000000000,57255.000000000,883,MBTX1
2021-10-12T00:00:00.000000000Z,35,1,25365,57970.000000000,58235.000000000,54380.000000000,56315.000000000,17055,MBTV1
2021-10-13T00:00:00.000000000Z,35,1,25365,56415.000000000,58190.000000000,54665.000000000,57785.000000000,17113,MBTV1
2021-10-13T00:00:00.000000000Z,35,1,63961,57425.000000000,58895.000000000,55370.000000000,58395.000000000,1463,MBTX1
2021-10-13T00:00:00.000000000Z,35,1,27806,57760.000000000,58670.000000000,55700.000000000,58650.000000000,148,MBTZ1
2021-10-13T00:00:00.000000000Z,35,1,100115,57800.000000000,57800.000000000,57800.000000000,57800.000000000,1,MBTF2
2021-10-13T00:00:00.000000000Z,35,1,170977,700.000000000,700.000000000,442.000000000,488.000000000,49,MBTV1-MBTX1
2021-10-13T00:00:00.000000000Z,35,1,25713,845.000000000,845.000000000,845.000000000,845.000000000,3,MBTV1-MBTZ1
2021-10-13T00:00:00.000000000Z,35,1,1526,57100.000000000,59250.000000000,57100.000000000,59100.000000000,31,MBTH2
2021-10-14T00:00:00.000000000Z,35,1,25365,57875.000000000,59065.000000000,57140.000000000,57755.000000000,15642,MBTV1
2021-10-14T00:00:00.000000000Z,35,1,170977,601.000000000,601.000000000,500.000000000,500.000000000,6,MBTV1-MBTX1
2021-10-14T00:00:00.000000000Z,35,1,63961,58420.000000000,59500.000000000,57800.000000000,58260.000000000,1344,MBTX1
2021-10-14T00:00:00.000000000Z,35,1,100115,58550.000000000,58745.000000000,58500.000000000,58745.000000000,3,MBTF2
2021-10-14T00:00:00.000000000Z,35,1,27806,58950.000000000,59800.000000000,58045.000000000,58620.000000000,360,MBTZ1
2021-10-14T00:00:00.000000000Z,35,1,25713,900.000000000,900.000000000,900.000000000,900.000000000,2,MBTV1-MBTZ1
2021-10-15T00:00:00.000000000Z,35,1,25713,985.000000000,985.000000000,945.000000000,945.000000000,9,MBTV1-MBTZ1
2021-10-15T00:00:00.000000000Z,35,1,27806,59820.000000000,64225.000000000,59815.000000000,64075.000000000,571,MBTZ1
2021-10-15T00:00:00.000000000Z,35,1,100115,61135.000000000,63300.000000000,61135.000000000,63300.000000000,37,MBTF2
2021-10-15T00:00:00.000000000Z,35,1,1016,62000.000000000,63585.000000000,62000.000000000,63585.000000000,5,MBTG2
2021-10-15T00:00:00.000000000Z,35,1,25365,57730.000000000,63500.000000000,57230.000000000,63095.000000000,26891,MBTV1
2021-10-15T00:00:00.000000000Z,35,1,63961,58050.000000000,63925.000000000,57810.000000000,63780.000000000,1595,MBTX1
2021-10-17T00:00:00.000000000Z,35,1,25365,61000.000000000,62100.000000000,60860.000000000,61875.000000000,1110,MBTV1
2021-10-17T00:00:00.000000000Z,35,1,1526,62750.000000000,62750.000000000,62750.000000000,62750.000000000,5,MBTH2
2021-10-17T00:00:00.000000000Z,35,1,27806,62400.000000000,62800.000000000,62020.000000000,62765.000000000,11,MBTZ1
2021-10-17T00:00:00.000000000Z,35,1,63961,61885.000000000,62475.000000000,61500.000000000,62470.000000000,140,MBTX1
2021-10-18T00:00:00.000000000Z,35,1,1526,64780.000000000,64780.000000000,62710.000000000,63500.000000000,78,MBTH2
2021-10-18T00:00:00.000000000Z,35,1,1016,63400.000000000,64090.000000000,62395.000000000,63145.000000000,58,MBTG2
2021-10-18T00:00:00.000000000Z,35,1,25365,62000.000000000,63220.000000000,60115.000000000,62275.000000000,24703,MBTV1
2021-10-18T00:00:00.000000000Z,35,1,100115,63805.000000000,63805.000000000,62020.000000000,63500.000000000,106,MBTF2
2021-10-18T00:00:00.000000000Z,35,1,170977,505.000000000,533.000000000,400.000000000,400.000000000,23,MBTV1-MBTX1
2021-10-18T00:00:00.000000000Z,35,1,63961,62640.000000000,63640.000000000,60705.000000000,62700.000000000,1839,MBTX1
2021-10-18T00:00:00.000000000Z,35,1,27806,63405.000000000,64025.000000000,61450.000000000,63220.000000000,485,MBTZ1
2021-10-19T00:00:00.000000000Z,35,1,25365,62265.000000000,64920.000000000,61710.000000000,64690.000000000,26494,MBTV1
2021-10-19T00:00:00.000000000Z,35,1,29169,66895.000000000,66945.000000000,66895.000000000,66945.000000000,27,MBTZ2
2021-10-19T00:00:00.000000000Z,35,1,170977,485.000000000,600.000000000,440.000000000,600.000000000,48,MBTV1-MBTX1
2021-10-19T00:00:00.000000000Z,35,1,27806,63350.000000000,65765.000000000,62720.000000000,65385.000000000,535,MBTZ1
2021-10-19T00:00:00.000000000Z,35,1,63961,62630.000000000,65500.000000000,62310.000000000,65240.000000000,1433,MBTX1
2021-10-19T00:00:00.000000000Z,35,1,100115,65000.000000000,65800.000000000,63300.000000000,65700.000000000,21,MBTF2
2021-10-19T00:00:00.000000000Z,35,1,1526,64950.000000000,67265.000000000,64950.000000000,67265.000000000,3,MBTH2
2021-10-19T00:00:00.000000000Z,35,1,170947,430.000000000,430.000000000,430.000000000,430.000000000,2,MBTX1-MBTZ1
2021-10-20T00:00:00.000000000Z,35,1,170977,630.000000000,1210.000000000,630.000000000,1030.000000000,114,MBTV1-MBTX1
2021-10-20T00:00:00.000000000Z,35,1,1526,69870.000000000,69870.000000000,69870.000000000,69870.000000000,1,MBTH2
2021-10-20T00:00:00.000000000Z,35,1,170947,500.000000000,650.000000000,500.000000000,500.000000000,5,MBTX1-MBTZ1
2021-10-20T00:00:00.000000000Z,35,1,63961,65370.000000000,68595.000000000,64675.000000000,67565.000000000,1789,MBTX1
2021-10-20T00:00:00.000000000Z,35,1,29169,72000.000000000,72000.000000000,72000.000000000,72000.000000000,1,MBTZ2
2021-10-20T00:00:00.000000000Z,35,1,100115,65920.000000000,69000.000000000,65820.000000000,68490.000000000,9,MBTF2
